user_id,title,release_date,imdb_url
898,As Good As It Gets (1997),23-Dec-1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997)
898,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
899,Monty Python and the Holy Grail (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974)
899,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981)
899,Back to the Future (1985),01-Jan-1985,http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985)
899,Star Trek: First Contact (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Star%20Trek:%20First%20Contact%20(1996)
899,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)"
899,To Kill a Mockingbird (1962),01-Jan-1962,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962)
899,When Harry Met Sally... (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?When%20Harry%20Met%20Sally...%20(1989)
899,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975)
899,Die Hard (1988),01-Jan-1988,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988)
899,Star Trek: The Wrath of Khan (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Wrath%20of%20Khan%20(1982)
900,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
900,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
900,Leaving Las Vegas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995)
900,Lone Star (1996),21-Jun-1996,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996)
900,Liar Liar (1997),21-Mar-1997,http://us.imdb.com/Title?Liar+Liar+(1997)
900,Dead Man Walking (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Man%20Walking%20(1995)
900,Mr. Holland's Opus (1995),29-Jan-1996,http://us.imdb.com/M/title-exact?Mr.%20Holland's%20Opus%20(1995)
900,Primal Fear (1996),30-Mar-1996,http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996)
900,Chinatown (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Chinatown%20(1974)
900,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)"
901,Apollo 13 (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Apollo%2013%20(1995)
901,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977)
901,Back to the Future (1985),01-Jan-1985,http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985)
901,Return of the Jedi (1983),14-Mar-1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983)
901,Toy Story (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Toy%20Story%20(1995)
901,Star Trek: First Contact (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Star%20Trek:%20First%20Contact%20(1996)
901,Jurassic Park (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Jurassic%20Park%20(1993)
901,"Empire Strikes Back, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)"
901,Indiana Jones and the Last Crusade (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Indiana%20Jones%20and%20the%20Last%20Crusade%20(1989)
901,Sleepless in Seattle (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Sleepless%20in%20Seattle%20(1993)
902,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)"
902,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
902,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
902,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942)
902,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993)
902,Conspiracy Theory (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997)
902,Vertigo (1958),01-Jan-1958,http://us.imdb.com/M/title-exact?Vertigo%20(1958)
902,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
902,"Fugitive, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Fugitive,%20The%20(1993)"
902,Fly Away Home (1996),13-Sep-1996,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996)
903,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
903,Apocalypse Now (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Apocalypse%20Now%20(1979)
903,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)"
903,GoodFellas (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?GoodFellas%20(1990)
903,"Blues Brothers, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Blues%20Brothers,%20The%20(1980)"
903,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)"
903,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975)
903,Trainspotting (1996),19-Jul-1996,http://us.imdb.com/Title?Trainspotting+(1996)
903,Jaws (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?Jaws%20(1975)
903,Taxi Driver (1976),16-Feb-1996,http://us.imdb.com/M/title-exact?Taxi%20Driver%20(1976)
904,Jerry Maguire (1996),13-Dec-1996,http://us.imdb.com/M/title-exact?Jerry%20Maguire%20(1996)
904,Sense and Sensibility (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995)
904,While You Were Sleeping (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?While%20You%20Were%20Sleeping%20(1995)
904,Sleepless in Seattle (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Sleepless%20in%20Seattle%20(1993)
904,When Harry Met Sally... (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?When%20Harry%20Met%20Sally...%20(1989)
904,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990)
904,Sabrina (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sabrina%20(1995)
904,Grease (1978),01-Jan-1978,http://us.imdb.com/M/title-exact?Grease%20(1978)
904,Ghost (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Ghost%20(1990)
904,French Kiss (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?French%20Kiss%20(1995)
905,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
905,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
905,Liar Liar (1997),21-Mar-1997,http://us.imdb.com/Title?Liar+Liar+(1997)
905,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
905,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338
905,Lone Star (1996),21-Jun-1996,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996)
905,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
905,"Game, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Game%2C+The+(1997)
905,Leaving Las Vegas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995)
905,Primal Fear (1996),30-Mar-1996,http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996)
906,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)"
906,Leaving Las Vegas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995)
906,Dead Man Walking (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Man%20Walking%20(1995)
906,Secrets & Lies (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996)
906,Toy Story (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Toy%20Story%20(1995)
906,Sleepers (1996),18-Oct-1996,http://us.imdb.com/M/title-exact?Sleepers%20(1996)
906,Sense and Sensibility (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995)
906,"Postino, Il (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Postino,%20Il%20(1994)"
906,Emma (1996),02-Aug-1996,http://us.imdb.com/M/title-exact?Emma%20(1996)
906,"Birdcage, The (1996)",08-Mar-1996,"http://us.imdb.com/M/title-exact?Birdcage,%20The%20(1996)"
907,Sense and Sensibility (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995)
907,"Truth About Cats & Dogs, The (1996)",26-Apr-1996,"http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs,%20The%20(1996)"
907,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338
907,Primal Fear (1996),30-Mar-1996,http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996)
907,"Birdcage, The (1996)",08-Mar-1996,"http://us.imdb.com/M/title-exact?Birdcage,%20The%20(1996)"
907,Sabrina (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sabrina%20(1995)
907,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217
907,"Time to Kill, A (1996)",13-Jul-1996,"http://us.imdb.com/M/title-exact?Time%20to%20Kill,%20A%20(1996)"
907,Much Ado About Nothing (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Much%20Ado%20About%20Nothing%20(1993)
907,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)"
908,Pulp Fiction (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Pulp%20Fiction%20(1994)
908,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981)
908,Rear Window (1954),01-Jan-1954,http://us.imdb.com/M/title-exact?Rear%20Window%20(1954)
908,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)"
908,Alien (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Alien%20(1979)
908,"Sting, The (1973)",01-Jan-1973,"http://us.imdb.com/M/title-exact?Sting,%20The%20(1973)"
908,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
908,Vertigo (1958),01-Jan-1958,http://us.imdb.com/M/title-exact?Vertigo%20(1958)
908,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)"
908,"Terminator, The (1984)",01-Jan-1984,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)"
909,Sense and Sensibility (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995)
909,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)"
909,"Postino, Il (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Postino,%20Il%20(1994)"
909,Liar Liar (1997),21-Mar-1997,http://us.imdb.com/Title?Liar+Liar+(1997)
909,Cinema Paradiso (1988),01-Jan-1988,http://us.imdb.com/M/title-exact?Nuovo%20cinema%20Paradiso%20(1988)
909,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992)
909,Shine (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Shine%20(1996)
909,Jean de Florette (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Jean%20de%20Florette%20(1986)
909,"Room with a View, A (1986)",01-Jan-1986,"http://us.imdb.com/M/title-exact?Room%20with%20a%20View,%20A%20(1986)"
909,Evita (1996),25-Dec-1996,http://us.imdb.com/M/title-exact?Evita%20(1996)
910,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)"
910,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
910,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977)
910,Return of the Jedi (1983),14-Mar-1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983)
910,"Rock, The (1996)",07-Jun-1996,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)"
910,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338
910,Jerry Maguire (1996),13-Dec-1996,http://us.imdb.com/M/title-exact?Jerry%20Maguire%20(1996)
910,Men in Black (1997),04-Jul-1997,http://us.imdb.com/M/title-exact?Men+in+Black+(1997)
910,Pulp Fiction (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Pulp%20Fiction%20(1994)
910,Toy Story (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Toy%20Story%20(1995)
911,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)"
911,Rear Window (1954),01-Jan-1954,http://us.imdb.com/M/title-exact?Rear%20Window%20(1954)
911,"Sting, The (1973)",01-Jan-1973,"http://us.imdb.com/M/title-exact?Sting,%20The%20(1973)"
911,Monty Python and the Holy Grail (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974)
911,Mary Poppins (1964),01-Jan-1964,http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964)
911,Much Ado About Nothing (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Much%20Ado%20About%20Nothing%20(1993)
911,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942)
911,To Kill a Mockingbird (1962),01-Jan-1962,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962)
911,Amadeus (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Amadeus%20(1984)
911,Snow White and the Seven Dwarfs (1937),01-Jan-1937,http://us.imdb.com/M/title-exact?Snow%20White%20and%20the%20Seven%20Dwarfs%20(1937)
912,"Wizard of Oz, The (1939)",01-Jan-1939,"http://us.imdb.com/M/title-exact?Wizard%20of%20Oz,%20The%20(1939)"
912,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993)
912,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)"
912,Forrest Gump (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Forrest%20Gump%20(1994)
912,2001: A Space Odyssey (1968),01-Jan-1968,http://us.imdb.com/M/title-exact?2001:%20A%20Space%20Odyssey%20(1968)
912,Apollo 13 (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Apollo%2013%20(1995)
912,Gone with the Wind (1939),01-Jan-1939,http://us.imdb.com/M/title-exact?Gone%20with%20the%20Wind%20(1939)
912,"African Queen, The (1951)",01-Jan-1951,"http://us.imdb.com/M/title-exact?African%20Queen,%20The%20(1951)"
912,Chinatown (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Chinatown%20(1974)
912,Dances with Wolves (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Dances%20with%20Wolves%20(1990)
913,"Silence of the Lambs, The (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)"
913,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
913,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)"
913,Twelve Monkeys (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Twelve%20Monkeys%20(1995)
913,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977)
913,"Terminator, The (1984)",01-Jan-1984,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)"
913,Terminator 2: Judgment Day (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Terminator%202:%20Judgment%20Day%20(1991)
913,Alien (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Alien%20(1979)
913,Aliens (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Aliens%20(1986)
913,"Fugitive, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Fugitive,%20The%20(1993)"
914,Sleepless in Seattle (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Sleepless%20in%20Seattle%20(1993)
914,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338
914,Ghost (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Ghost%20(1990)
914,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990)
914,While You Were Sleeping (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?While%20You%20Were%20Sleeping%20(1995)
914,"American President, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?American%20President,%20The%20(1995)"
914,Grease (1978),01-Jan-1978,http://us.imdb.com/M/title-exact?Grease%20(1978)
914,"Graduate, The (1967)",01-Jan-1967,"http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)"
914,Circle of Friends (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Circle%20of%20Friends%20(1995)
914,French Kiss (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?French%20Kiss%20(1995)
915,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
915,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)"
915,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217
915,Apt Pupil (1998),23-Oct-1998,http://us.imdb.com/Title?Apt+Pupil+(1998)
915,"Full Monty, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997)
915,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
915,Wag the Dog (1997),09-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120885
915,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
915,Chasing Amy (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997)
915,Boogie Nights (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Boogie+Nights+(1997)
916,Blade Runner (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Blade%20Runner%20(1982)
916,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)"
916,Clerks (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Clerks%20(1994)
916,Dead Poets Society (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Dead%20Poets%20Society%20(1989)
916,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
916,Reservoir Dogs (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Reservoir%20Dogs%20(1992)
916,Pulp Fiction (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Pulp%20Fiction%20(1994)
916,"Silence of the Lambs, The (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)"
916,"Empire Strikes Back, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)"
916,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)"
917,"Time to Kill, A (1996)",13-Jul-1996,"http://us.imdb.com/M/title-exact?Time%20to%20Kill,%20A%20(1996)"
917,Mr. Holland's Opus (1995),29-Jan-1996,http://us.imdb.com/M/title-exact?Mr.%20Holland's%20Opus%20(1995)
917,Sleepers (1996),18-Oct-1996,http://us.imdb.com/M/title-exact?Sleepers%20(1996)
917,Primal Fear (1996),30-Mar-1996,http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996)
917,Lone Star (1996),21-Jun-1996,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996)
917,Courage Under Fire (1996),08-Mar-1996,http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20(1996)
917,"Birdcage, The (1996)",08-Mar-1996,"http://us.imdb.com/M/title-exact?Birdcage,%20The%20(1996)"
917,Ransom (1996),08-Nov-1996,http://us.imdb.com/M/title-exact?Ransom%20(1996)
917,"People vs. Larry Flynt, The (1996)",27-Dec-1996,"http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt,%20The%20(1996)"
917,My Best Friend's Wedding (1997),20-Jun-1997,http://us.imdb.com/M/title-exact?My+Best+Friend%27s+Wedding+(1997)
918,"Room with a View, A (1986)",01-Jan-1986,"http://us.imdb.com/M/title-exact?Room%20with%20a%20View,%20A%20(1986)"
918,"Remains of the Day, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Remains%20of%20the%20Day,%20The%20(1993)"
918,Much Ado About Nothing (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Much%20Ado%20About%20Nothing%20(1993)
918,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992)
918,Cinema Paradiso (1988),01-Jan-1988,http://us.imdb.com/M/title-exact?Nuovo%20cinema%20Paradiso%20(1988)
918,Henry V (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Henry%20V%20(1989)
918,Sense and Sensibility (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995)
918,Four Weddings and a Funeral (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Four%20Weddings%20and%20a%20Funeral%20(1994)
918,My Life as a Dog (Mitt liv som hund) (1985),01-Jan-1985,http://us.imdb.com/M/title-exact?Mitt%20liv%20som%20hund%20(1985)
918,"Madness of King George, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Madness%20of%20King%20George,%20The%20(1994)"
919,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996)
919,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
919,Dead Man Walking (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Man%20Walking%20(1995)
919,Jerry Maguire (1996),13-Dec-1996,http://us.imdb.com/M/title-exact?Jerry%20Maguire%20(1996)
919,Scream (1996),20-Dec-1996,http://us.imdb.com/M/title-exact?Scream%20(1996)
919,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338
919,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)"
919,Amadeus (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Amadeus%20(1984)
919,Seven (Se7en) (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Se7en%20(1995)
919,Braveheart (1995),16-Feb-1996,http://us.imdb.com/M/title-exact?Braveheart%20(1995)
920,"Full Monty, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997)
920,Jackie Brown (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119396
920,Tomorrow Never Dies (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120347
920,As Good As It Gets (1997),23-Dec-1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997)
920,"Wedding Singer, The (1998)",13-Feb-1998,http://us.imdb.com/M/title-exact?Wedding+Singer%2C+The+(1998)
920,"Apostle, The (1997)",18-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118632
920,I Know What You Did Last Summer (1997),17-Oct-1997,http://us.imdb.com/M/title-exact?I+Know+What+You+Did+Last+Summer+(1997)
920,Deconstructing Harry (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-118954
920,"Wings of the Dove, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Wings+of+the+Dove%2C+The+(1997)
920,Lost Highway (1997),21-Feb-1997,http://us.imdb.com/Title?Lost+Highway+(1997)
921,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977)
921,Return of the Jedi (1983),14-Mar-1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983)
921,Liar Liar (1997),21-Mar-1997,http://us.imdb.com/Title?Liar+Liar+(1997)
921,Mr. Holland's Opus (1995),29-Jan-1996,http://us.imdb.com/M/title-exact?Mr.%20Holland's%20Opus%20(1995)
921,Star Trek: First Contact (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Star%20Trek:%20First%20Contact%20(1996)
921,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)"
921,Indiana Jones and the Last Crusade (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Indiana%20Jones%20and%20the%20Last%20Crusade%20(1989)
921,"Empire Strikes Back, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)"
921,Independence Day (ID4) (1996),03-Jul-1996,http://us.imdb.com/M/title-exact?Independence%20Day%20(1996)
921,Toy Story (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Toy%20Story%20(1995)
922,Contact (1997),11-Jul-1997,http://us.imdb.com/Title?Contact+(1997/I)
922,Blade Runner (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Blade%20Runner%20(1982)
922,Star Trek III: The Search for Spock (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Star%20Trek%20III:%20The%20Search%20for%20Spock%20(1984)
922,Aladdin (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Aladdin%20(1992)
922,"Terminator, The (1984)",01-Jan-1984,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)"
922,Beauty and the Beast (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Beauty%20and%20the%20Beast%20(1991)
922,Monty Python and the Holy Grail (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974)
922,Batman (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Batman%20(1989)
922,Highlander (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Highlander%20(1986)
922,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990)
923,"Rock, The (1996)",07-Jun-1996,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)"
923,Heat (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Heat%20(1995)
